,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,NZL,1,-178.82695000099997,-44.356227999999874,-176.154388,-29.23166299999997,New Zealand,-30,-180,False
1,NZL,1,-178.82695000099997,-44.356227999999874,-176.154388,-29.23166299999997,New Zealand,-30,-180,True
