,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,False,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,False,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,False,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,False,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,True,0,8835409,6796209648.319814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,True,1-25,31751965,24418389826.921963,2222593568.4249177,38369526.74289374,52315623.01544138,52301322.025157966,78513100.33697893,58592928.40545395,106620407.04096067,68397442.76566786,107216005.41655059,103203453.10010965,73472631.42594725,48426313.56391931,62012282.84117324,187296552.3229659,331279611.1319089,111279150.02374479,530383084.87692916,148243645.3705918,39568636.18317604,77475316.56708114,87434833.3432269
7,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,True,26-50,3903665,3001458823.812925,1208569560.3735192,246157330.42692444,260611782.96717873,221742003.5252108,375493408.8344863,275225901.1483637,538462659.404317,275866343.9786835,465548826.9926023,659087203.8246332,357692765.4039713,199345561.70939165,283914596.36042243,396623984.8294243,789674562.2989483,424347767.39368397,791479610.8040506,368388469.16164464,207065357.47816238,395175753.8916365,194789562.1777614
8,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,True,51-75,3643717,2801685452.458381,1584897541.028368,321224958.8934081,290528940.83562154,236571293.97741485,298951626.72808206,352650587.4251066,816380622.7698356,358078431.79456365,646389015.4917943,1404673466.4291747,931715363.6413237,472409238.3363273,646618924.5707967,318220330.5096272,754759245.5571278,239864117.80073625,398306315.05855364,311085451.41876006,235874463.62551406,277091469.43785834,296350238.7666635
9,KEN,1,33.9095880000001,-4.72041700099993,41.92621612600016,5.061165809999977,Kenya,0,40,True,76-100,502395,386228726.51311624,319689546.67871714,106971934.96126568,124298774.82488096,111973726.82447377,101799730.26748773,205754347.2152735,412392277.42186695,185099674.89879596,320998836.9626627,834703522.4003516,547342374.6937895,210952058.58562443,345558524.731808,96200606.60361198,230036638.6794892,31905923.35362828,74145665.08671373,32600469.565950666,110168089.03724746,92106230.90959981,267719046.16817865
10,SOM,1,40.97850036700015,-1.6470819999999549,51.415695000000085,11.989306450000186,Somalia,0,40,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SOM,1,40.97850036700015,-1.6470819999999549,51.415695000000085,11.989306450000186,Somalia,0,40,False,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SOM,1,40.97850036700015,-1.6470819999999549,51.415695000000085,11.989306450000186,Somalia,0,40,False,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,SOM,1,40.97850036700015,-1.6470819999999549,51.415695000000085,11.989306450000186,Somalia,0,40,False,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SOM,1,40.97850036700015,-1.6470819999999549,51.415695000000085,11.989306450000186,Somalia,0,40,False,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
