,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,False,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,False,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,False,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,False,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,True,0,112343207,84384870794.56575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,True,1-25,13382856,10040939619.880774,1161260461.9261897,589857043.4594033,442871391.05890745,469067573.2625278,176600995.71396723,512706222.8890825,732298516.8870628,374994253.4857918,1090341239.6453676,180477021.7032515,546532381.7991165,480085485.33096635,967682258.8676375,626888600.4721228,751512489.3688835,472362781.3931644,934840674.294099,610871034.1218574,369899284.1264371,298229515.2867844,316136734.70149916
7,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,True,26-50,16468032,12369394041.875402,4970174987.81784,5430877816.662458,3791065355.782434,4411033136.839309,1794987469.2753625,4490769201.568925,6185431032.292927,3805916303.844177,9366044690.314693,1647937612.556626,5393776142.291836,4154426191.6138244,7029182474.383354,3167893800.731939,3658414098.669476,2234854244.512813,4638884435.599461,3446156668.4738555,1920946881.1208382,1694156911.0824351,1749190037.0537865
8,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,True,51-75,15876789,11898065076.072342,7231607249.776171,11597374892.819418,8384806920.844661,8717893032.783737,4788911278.722555,8677419369.616074,11586185012.043648,8244510312.818455,16628374916.802965,4200558183.309254,10617741296.300789,10442495280.613905,18979360669.147224,6987696549.1360445,8893755469.610476,5564809665.644462,10754631575.261284,9338857977.898981,4899106618.763337,3666234573.9998937,3450923930.711243
9,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,-10,-40,True,76-100,55136627,41069129588.257835,38362912826.441345,45278368941.67999,53545682323.24898,40455265220.28216,50763336250.53221,45085674151.93274,50593351540.0063,43094762519.70994,55497651951.940926,36015755721.67654,48835901720.068954,39699552198.96665,58920193290.10991,32978478850.351612,32864881192.24761,21426904644.194664,61287566479.871056,54140719666.08181,27782905604.091076,19627535700.652496,15021238853.242083
