,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,0,-30,False
1,BRA,1,-73.98970794799999,-33.74708175599994,-28.84694499999995,5.264877796000064,Brazil,0,-30,True
