,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,False,0,303472554,200295585665.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,False,1-25,114567084,75098430280.05598,6179768983.724893,20645281009.693115,9253182588.555384,20672602485.509544,2598164667.6008425,24837441584.562393,4365190664.296623,3166172520.540672,3338620037.226164,2561910944.269886,7321288090.639027,172293037.38576382,781305313.2868435,253306071.08216366,281053444.6708852,6817275383.718493,4969176059.562968,5305459357.194197,12133315742.49843,18871834940.060814,44697833936.447914
2,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,False,26-50,45053539,29187584815.025078,10851922060.283964,50833507973.445274,89811717223.92735,71343738103.10382,3062932614.8174624,24018852933.513725,19245114202.84396,9397918433.601694,12735283756.611269,11930926822.308147,91479734200.11234,2679561248.509215,11860216205.437756,8643410192.031738,608070148.4352226,24423785030.437904,25217180700.746315,6571439951.041625,20943334203.3042,53186032936.262276,101932124190.12477
3,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,False,51-75,606807,389465312.1922798,232939280.45216644,414288042.9261898,5316272574.282811,482944679.6333917,373831318.56040686,1271263641.6096442,1412087885.9020689,498393482.73782206,443831531.54337335,156909645.22572717,217814561.341623,632529756.3385155,192804877.6436398,336294671.4413647,37437968.15634733,371765775.7552136,3272396623.7474356,31437570.177340217,181640179.0649469,183468098.0800626,616318003.9554054
4,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,False,76-100,108502,69592415.78284632,55203234.06100194,41327656.704132214,281965268.1422648,33705756.36186632,52336212.542725645,222425253.53218558,602323040.7559999,195924694.18615022,183520785.216105,79762471.20127529,27345796.961190153,91926565.76765782,20400953.720836807,19775685.491870586,3255095.646909679,34840546.25956053,1526906135.6481779,3066040.671506446,55242109.397665255,41026329.64775909,107862873.89595708
5,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-30,120,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
