,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,FJI,1,-179.99999999999994,-21.042499999999848,-178.228607,-15.709722999999997,Fiji,-20,-180,False
1,FJI,1,-179.99999999999994,-21.042499999999848,-178.228607,-15.709722999999997,Fiji,-20,-180,True
2,NZL,1,-178.82695000099997,-44.356227999999874,-176.154388,-29.23166299999997,New Zealand,-20,-180,False
3,NZL,1,-178.82695000099997,-44.356227999999874,-176.154388,-29.23166299999997,New Zealand,-20,-180,True
4,TON,1,-176.21383699999993,-22.34972400099997,-173.73500099999998,-15.565795999999978,Tonga,-20,-180,False
5,TON,1,-176.21383699999993,-22.34972400099997,-173.73500099999998,-15.565795999999978,Tonga,-20,-180,True
