,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,0,False
1,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,0,True
2,BVT,1,3.284445000000119,-54.464584,3.487486000000104,-54.386391,Bouvet Island,-50,0,False
3,BVT,1,3.284445000000119,-54.464584,3.487486000000104,-54.386391,Bouvet Island,-50,0,True
