,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,False,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,False,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,False,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,False,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,MEX,1,-118.36888899999995,14.53291702200005,-86.71013599999998,32.71804046600005,Mexico,40,-100,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,False,0,949106980,596483842837.7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,False,1-25,93526740,59395536108.674,6279271071.111389,320540117.6049468,231989039.39451393,211922164.5486238,361503019.5376184,421819499.8872816,491262210.5104919,505944085.2380703,479645444.3611323,442136224.71353376,299810942.50824904,602610670.8752762,985911093.5695279,2013867300.44066,2235942704.760155,1760896101.4913964,2591493254.2314916,2509686164.929812,2299853755.45349,1773220494.4052851,1738061599.912285
12,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,False,26-50,60045870,38185711535.051926,13896017094.32327,3001282230.534361,2198724282.538684,1864822473.942562,3044028883.793181,3372514281.4331846,3711581854.53044,3664469230.9642463,3202278603.501442,3013872622.628757,2245453334.6282444,3103709010.35512,3676201638.6506906,6280577642.826358,7091381364.22771,5533636872.925333,7569426661.379372,7660778365.192655,6185921724.745188,5821674125.842075,5757689371.44756
13,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,False,51-75,64502390,40992985046.72231,25785448844.77393,11887173713.59462,9921951855.243576,9329381239.57344,14325268559.092943,16919071245.482225,17252431215.083344,18564175651.314415,14058577742.86085,11047368730.98303,10221250614.30294,9768381600.181211,10610487567.915462,12011795411.570032,13738072458.213772,12032049777.022543,16580347722.274618,16874959169.864273,13309559931.638853,12899261918.059372,12695065959.9631
14,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,False,76-100,411073287,262479800802.1396,252667198953.67984,344127785609.672,289749659671.8282,254897113163.39642,354890732859.7454,353777379027.17224,347465235235.43024,371607110845.90027,324033089236.16284,296372917966.3309,340324313007.45526,320451279393.844,339393011052.9569,252922727667.32104,262295675721.8896,229980250278.0983,270047596041.81345,278993065947.58356,239469270629.5555,217602406233.7687,197974662182.75208
15,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,40,-100,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
