,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,COK,1,-165.87943999999993,-21.959087370999896,-157.32055663999992,-8.914978999999903,Cook Islands,0,-170,False
1,COK,1,-165.87943999999993,-21.959087370999896,-157.32055663999992,-8.914978999999903,Cook Islands,0,-170,True
2,KIR,1,-174.54339599999994,-17.85211400000003,-143.06629899999996,4.699492000000021,Kiribati,0,-170,False
3,KIR,1,-174.54339599999994,-17.85211400000003,-143.06629899999996,4.699492000000021,Kiribati,0,-170,True
4,UMI,1,-178.30360399999995,-0.3890059889999406,-75.00096893299991,28.40167000000013,United States Minor Outlying Islands,0,-170,False
5,UMI,1,-178.30360399999995,-0.3890059889999406,-75.00096893299991,28.40167000000013,United States Minor Outlying Islands,0,-170,True
