,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,False,0,685,480549.9276055986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,False,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,False,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,False,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,False,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,True,0,670,478286.54861229326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,True,1-25,58,41400.57030569662,414.00570305696624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BWA,1,19.99953460600005,-26.907379149999883,29.368310928000028,-17.780809401999875,Botswana,-20,10,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,False,0,409145028,283781243197.0693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,False,1-25,86526,59871283.33010867,3119480.834975607,145900.5499469618,21607.230327083333,8415.837313020835,41298.85448081597,109901.75220401477,125308.93329895835,193058.289440625,63731.272021657984,23831.393232378472,77566.62739800347,97796.83862684462,47206.43092200521,148813.54932037758,101360.08543629557,0.0,0.0,0.0,50504.38825551215,8136.50527578125,314305.4908624566
12,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,False,26-50,903,624292.5723509674,217137.81190232225,81594.25156631945,0.0,0.0,185962.51757494573,26157.027039236113,0.0,213256.2305458225,19643.99334327257,0.0,46815.60293335504,289007.83074691845,57646.610482259115,57140.739499218755,38544.517059624566,0.0,0.0,0.0,0.0,0.0,51777.460348350694
13,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,False,51-75,258,181372.58979643014,107596.31169057354,35759.21329986979,99606.04270106337,77145.17536935765,0.0,0.0,38798.46467995877,0.0,38798.829636230475,0.0,0.0,158821.43696269533,79178.85486409505,38094.041303906255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,False,76-100,12,8407.885396245661,6593.165780129124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,True,0,312723145,223930023982.57718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,True,1-25,21518169,15484764131.843945,469652610.7094652,23246868.617062874,1227899.3514102318,1036116.0953481991,5453841.135437976,920324.7142819228,3039721.729992537,4326983.899735543,1249127.4991449008,1268426.6403291016,603330.5617107208,784094.3792716031,882361.1167333875,1708841.0913534304,499618.384464594,0.0,0.0,50573.31590614149,0.0,300762.96957896056,65181.41751693794
17,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,True,26-50,2118,1519273.6601401016,534679.8689678474,2334508.494025694,143105.42174143883,95174.77095906033,408920.4592243273,162230.88421480035,1391728.5361977862,1007210.6698070962,788326.260888618,761162.276423741,180614.0406265951,195999.74995855035,127335.75272200521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,True,51-75,412,294857.4279013451,170685.32722393182,221869.14836323785,560607.946103635,72941.54375703126,198275.8824348416,168965.11770313585,794205.1982672636,106356.80214356555,441764.957097244,0.0,322412.12723247614,238361.7521661133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,NAM,1,11.734862327000316,-28.969449999999995,25.25670051500009,-16.95989036499992,Namibia,-20,10,True,76-100,25,17909.693550737844,14100.337975573673,0.0,128505.00810405817,0.0,64252.40188165148,0.0,0.0,0.0,0.0,54052.19716189236,55472.84349309896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,False,0,68257843,45955883204.38096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,False,1-25,133006,89918080.83033128,6446031.3501547845,10890.524715451389,185375.18609468316,148816.48020577256,286018.76134934893,94714.39093207466,221897.81221851133,158931.8146411567,249028.7757025608,88057.62771117623,188754.20063381077,764779.8230598089,246617.31998459203,534044.4998327801,277849.6868175456,0.0,0.0,0.0,0.0,0.0,0.0
22,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,False,26-50,4890,3308240.993148167,1121494.5766317558,25046.902402712672,18938.964036197918,228646.3455513672,285954.9512606229,106947.68514371745,252761.19248684897,112889.50928491756,299544.50853526476,325077.89248841145,345950.53553470055,338840.40263226995,636838.3129643878,475924.71359722223,160232.43349487847,0.0,0.0,0.0,0.0,0.0,18927.348996354165
23,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,False,51-75,219,148201.57484506298,82911.56884610113,0.0,0.0,36501.19789394532,0.0,0.0,0.0,0.0,73676.15246110027,0.0,69175.38299049479,182983.8950513672,96003.15407996962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,False,76-100,20,13416.20897752821,11054.106005890733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ZAF,1,16.451891000000046,-34.83514022799989,32.891251000000125,-22.12503051699992,South Africa,-20,10,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
