,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,CHN,1,73.55770111200007,18.15930599999996,134.77392578100023,53.56085968000019,China,40,100,False
1,CHN,1,73.55770111200007,18.15930599999996,134.77392578100023,53.56085968000019,China,40,100,True
