,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-40,150,False
1,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-40,150,True
