,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,PRT,1,-31.268186568999965,30.030175999000164,-6.189142225999888,42.15431594800015,Portugal,50,-30,False
1,PRT,1,-31.268186568999965,30.030175999000164,-6.189142225999888,42.15431594800015,Portugal,50,-30,True
