,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-40,-60,False
1,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-40,-60,True
