,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,False,0,79006361,38625452808.899635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,False,1-25,225508,110053785.13152337,14731772.735456595,163898.13674485672,136730.41073194443,44311.71400423178,203023.77328151045,463871.35195566376,31952.749336219622,158037.68374177517,198682.36855321188,109857.90212842882,191623.41087543409,90433.418238303,409461.28003778215,122541.27014535591,15277.218373177084,0.0,0.0,0.0,489.7450299262153,0.0,0.0
2,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,False,26-50,258720,126067043.40036695,52205369.39775339,1754424.678426585,667442.0565020834,415484.72974993486,1521645.5070742832,2425408.7501704423,564657.036890842,675648.0554760197,1185105.8808393667,877168.5670156033,1291692.776051498,678267.4935575086,1736746.0905992626,463853.2137169271,129183.85824377171,0.0,0.0,0.0,58846.485827213546,0.0,0.0
3,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,False,51-75,547168,268169333.1951066,167359946.86772946,3560602.502641623,3553710.6204785383,486329.1899201389,6057045.92174507,8440135.020232705,1263561.0876783638,3231615.210026627,2033457.6312308155,5438267.047311412,4234247.6135102855,2119272.689057899,12901737.845012505,3796986.7049007793,1019795.2296202257,0.0,0.0,0.0,332475.24439995666,0.0,61516.86899071181
4,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,False,76-100,1205781,592220408.535921,526886870.3324328,12154880.543859474,39655832.73936513,3723012.584647026,40387637.514331296,37303519.88160889,5759701.361902085,22393584.790301032,10027140.989118509,66800946.64612408,36975420.08924647,8497629.216560109,176257423.57937276,21269012.75583857,7152229.938217145,0.0,0.0,0.0,901676.5849751519,0.0,1031279.4575889107
5,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,ARG,1,-73.5605649998796,-55.06153099999989,-53.59183502099995,-21.77854728599988,Argentina,-50,-80,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
