,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,CXR,1,105.53277587800017,-10.570833205999918,105.71333313100008,-10.412070273999973,Christmas Island,-10,100,False
1,CXR,1,105.53277587800017,-10.570833205999918,105.71333313100008,-10.412070273999973,Christmas Island,-10,100,True
2,IDN,1,95.00970500000012,-11.007614999999872,141.01939400000003,6.076940999999977,Indonesia,-10,100,False
3,IDN,1,95.00970500000012,-11.007614999999872,141.01939400000003,6.076940999999977,Indonesia,-10,100,True
