,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,CHN,1,73.55770111200007,18.15930599999996,134.77392578100023,53.56085968000019,China,20,130,False
1,CHN,1,73.55770111200007,18.15930599999996,134.77392578100023,53.56085968000019,China,20,130,True
2,FSM,1,137.4252779999999,1.0252769990000845,163.03555297800017,10.090624000000105,"Micronesia, Federated States of",20,130,False
3,FSM,1,137.4252779999999,1.0252769990000845,163.03555297800017,10.090624000000105,"Micronesia, Federated States of",20,130,True
