,code,group,minx,miny,maxx,maxy,country,lat,long,tropics,cover_cat,pixels,area,cover_2000,loss_201,loss_202,loss_203,loss_204,loss_205,loss_206,loss_207,loss_208,loss_209,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020
0,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,False,0,38498370,18883672257.84068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,False,1-25,2970545,1455839625.6631925,157730652.2026127,2204020.5611829436,1427336.7941009975,1393798.5405453332,3337611.384116991,2995023.5067981347,3163605.6804718287,2805273.2712514973,3835699.5235705073,3910358.3681522803,4352705.916332527,2100867.497062478,2450536.515765712,2894932.4734024755,3379122.8092391496,3169555.3142987867,7049999.155852104,9754350.577534396,9833053.05791237,12518387.860449199,9974269.458854068
2,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,False,26-50,2166252,1062314068.3107245,409401209.4568038,17651234.899384692,13674649.465980377,16408241.129810967,41311169.777559824,34700708.979071274,37865886.44608397,33849966.33840377,44579078.49705657,35543028.760801345,63185544.761131935,21402834.98513469,18114242.60517418,19042912.76584544,27486534.528862417,27603248.908338338,60940482.41626279,69101193.96258277,73265290.50368059,95240134.1896318,73539482.87947756
3,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,False,51-75,3676160,1805072458.9015844,1171412279.9135213,109513558.40707368,152602713.7750503,99045753.35920554,292501037.46090126,221227998.07481688,360086557.2570422,285300569.12355417,381046188.15390134,288847108.66297436,562700056.2692301,170490901.454121,138117225.24822953,130825228.2832417,219600873.94405937,225369232.05424383,354315557.4552465,322221897.34708196,358009990.3800492,553437327.1082203,486234978.5674617
4,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,False,76-100,8950003,4413845090.144854,3793073715.8719215,502425008.8963662,1256828608.7551296,905534590.066,2220145191.1616716,1468353326.456302,3286407852.6200924,2974834561.834375,3563333299.9805346,2882341788.5706167,5609130893.806294,2642066721.810756,3025229115.0042205,1754751084.4233453,2069998311.244257,1679418989.3864446,2185296481.5964627,2044091447.432127,2185407339.354107,2801280907.8524504,2593383698.4300327
5,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,True,1-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,True,26-50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,True,51-75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BEL,1,2.5553555490001827,49.49721527100007,6.407870293000144,51.50382232700008,Belgium,60,0,True,76-100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
