,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,RUS,1,-179.99999999999994,64.241669,-169.652603,76.16666400000003,Russian Federation,80,-180,False
1,RUS,1,-179.99999999999994,64.241669,-169.652603,76.16666400000003,Russian Federation,80,-180,True
2,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,80,-180,False
3,USA,1,-179.15055799999996,18.909858704999976,-66.94889099999995,72.68750000000006,United States,80,-180,True
