,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ATF,1,40.328194,-50.018889998999896,77.603271,-11.51374999999996,French Southern Territories,-10,60,False
1,ATF,1,40.328194,-50.018889998999896,77.603271,-11.51374999999996,French Southern Territories,-10,60,True
2,MUS,1,56.585692999999935,-20.525693892999925,63.50347099999999,-10.337081999999953,Mauritius,-10,60,False
3,MUS,1,56.585692999999935,-20.525693892999925,63.50347099999999,-10.337081999999953,Mauritius,-10,60,True
