,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,SHN,1,-14.421111999999994,-40.37138700000003,-5.631452000000024,-7.889167999999927,"Saint Helena, Ascension and Tristan da Cunha",-30,-20,False
1,SHN,1,-14.421111999999994,-40.37138700000003,-5.631452000000024,-7.889167999999927,"Saint Helena, Ascension and Tristan da Cunha",-30,-20,True
