,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,170,False
1,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,170,True
2,NZL,2,165.86819500000013,-52.62083400099988,179.06582600000002,-34.1297229999999,New Zealand,-50,170,False
3,NZL,2,165.86819500000013,-52.62083400099988,179.06582600000002,-34.1297229999999,New Zealand,-50,170,True
