,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,PCN,1,-130.75622599999997,-25.079885000999923,-124.77194199999995,-23.90772599999997,Pitcairn,-20,-140,False
1,PCN,1,-130.75622599999997,-25.079885000999923,-124.77194199999995,-23.90772599999997,Pitcairn,-20,-140,True
2,PYF,1,-154.72729499999997,-27.90062699899994,-134.45111099999997,-7.8949289999999905,French Polynesia,-20,-140,False
3,PYF,1,-154.72729499999997,-27.90062699899994,-134.45111099999997,-7.8949289999999905,French Polynesia,-20,-140,True
