,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,70,False
1,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,70,True
2,ATF,1,40.328194,-50.018889998999896,77.603271,-11.51374999999996,French Southern Territories,-50,70,False
3,ATF,1,40.328194,-50.018889998999896,77.603271,-11.51374999999996,French Southern Territories,-50,70,True
4,HMD,1,72.582649,-53.19499999999988,73.87325300000009,-52.90214499999996,Heard Island and McDonald Islands,-50,70,False
5,HMD,1,72.582649,-53.19499999999988,73.87325300000009,-52.90214499999996,Heard Island and McDonald Islands,-50,70,True
