,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,130,False
1,ATA,1,-179.99999999999994,-90.0,180.0,-59.59375,Antarctica,-50,130,True
2,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-50,130,False
3,AUS,1,112.921112,-55.116942998999946,159.10922200000027,-9.14217599999995,Australia,-50,130,True
