,code,group,minx,miny,maxx,maxy,country,lat,long,tropics
0,CHL,1,-109.45491613699994,-55.9800016879999,-66.41821399999998,-17.498399998999957,Chile,-20,-100,False
1,CHL,1,-109.45491613699994,-55.9800016879999,-66.41821399999998,-17.498399998999957,Chile,-20,-100,True
